date,crime_rate,state
1985-08-01,488.58,Utah
1985-09-01,428.2,Utah
1985-10-01,455.15,Utah
1985-11-01,378.27,Utah
1985-12-01,412.74,Utah
1986-01-01,397.34,Utah
1986-02-01,413.9,Utah
1986-03-01,456.41,Utah
1986-04-01,434.24,Utah
1986-05-01,440.79,Utah
1986-06-01,460.15,Utah
1986-07-01,494.59,Utah
1986-08-01,481.59,Utah
1986-09-01,413.13,Utah
1986-10-01,406.52,Utah
1986-11-01,387.81,Utah
1986-12-01,446.76,Utah
1987-01-01,371.74,Utah
1987-02-01,411.11,Utah
1987-03-01,471.29,Utah
1987-04-01,461.64,Utah
1987-05-01,470.98,Utah
1987-06-01,495.95,Utah
1987-07-01,500.7,Utah
1987-08-01,520.33,Utah
1987-09-01,444.8,Utah
1987-10-01,478.77,Utah
1987-11-01,444.02,Utah
1987-12-01,400.89,Utah
1988-01-01,345.24,Utah
1988-02-01,396.0,Utah
1988-03-01,432.86,Utah
1988-04-01,424.31,Utah
1988-05-01,453.1,Utah
1988-06-01,479.3,Utah
1988-07-01,531.39,Utah
1988-08-01,529.31,Utah
1988-09-01,452.18,Utah
1988-10-01,459.71,Utah
1988-11-01,433.83,Utah
1988-12-01,432.69,Utah
1989-01-01,398.19,Utah
1989-02-01,360.98,Utah
1989-03-01,476.81,Utah
1989-04-01,458.73,Utah
1989-05-01,488.88,Utah
1989-06-01,499.95,Utah
1989-07-01,495.96,Utah
1989-08-01,524.83,Utah
1989-09-01,456.77,Utah
1989-10-01,448.72,Utah
1989-11-01,433.45,Utah
1989-12-01,424.84,Utah
1990-01-01,439.53,Utah
1990-02-01,375.77,Utah
1990-03-01,431.94,Utah
1990-04-01,442.33,Utah
1990-05-01,474.72,Utah
1990-06-01,472.06,Utah
1990-07-01,522.93,Utah
1990-08-01,520.2,Utah
1990-09-01,445.56,Utah
1990-10-01,466.91,Utah
1990-11-01,454.63,Utah
1990-12-01,413.44,Utah
1991-01-01,413.91,Utah
1991-02-01,402.91,Utah
1991-03-01,461.47,Utah
1991-04-01,451.42,Utah
1991-05-01,478.5,Utah
1991-06-01,443.85,Utah
1991-07-01,480.88,Utah
1991-08-01,511.26,Utah
1991-09-01,448.96,Utah
1991-10-01,473.07,Utah
1991-11-01,439.34,Utah
1991-12-01,430.89,Utah
1992-01-01,403.72,Utah
1992-02-01,425.52,Utah
1992-03-01,462.26,Utah
1992-04-01,431.6,Utah
1992-05-01,488.63,Utah
1992-06-01,456.85,Utah
1992-07-01,525.22,Utah
1992-08-01,515.12,Utah
1992-09-01,473.11,Utah
1992-10-01,441.22,Utah
1992-11-01,407.36,Utah
1992-12-01,391.35,Utah
1993-01-01,328.27,Utah
1993-02-01,350.36,Utah
1993-03-01,460.1,Utah
1993-04-01,403.76,Utah
1993-05-01,414.77,Utah
1993-06-01,438.17,Utah
1993-07-01,469.09,Utah
1993-08-01,472.93,Utah
1993-09-01,407.31,Utah
1993-10-01,424.96,Utah
1993-11-01,423.67,Utah
1993-12-01,382.08,Utah
1994-01-01,376.46,Utah
1994-02-01,358.86,Utah
1994-03-01,446.01,Utah
1994-04-01,419.09,Utah
1994-05-01,412.91,Utah
1994-06-01,425.55,Utah
1994-07-01,463.74,Utah
1994-08-01,491.12,Utah
1994-09-01,438.08,Utah
1994-10-01,446.37,Utah
1994-11-01,404.76,Utah
1994-12-01,438.81,Utah
1995-01-01,440.18,Utah
1995-02-01,426.61,Utah
1995-03-01,472.88,Utah
1995-04-01,430.59,Utah
1995-05-01,476.83,Utah
1995-06-01,487.56,Utah
1995-07-01,506.83,Utah
1995-08-01,540.8,Utah
1995-09-01,540.4,Utah
1995-10-01,584.81,Utah
1995-11-01,521.28,Utah
1995-12-01,456.15,Utah
1996-01-01,451.85,Utah
1996-02-01,443.3,Utah
1996-03-01,495.13,Utah
1996-04-01,475.6,Utah
1996-05-01,476.57,Utah
1996-06-01,436.03,Utah
1996-07-01,458.5,Utah
1996-08-01,465.82,Utah
1996-09-01,439.41,Utah
1996-10-01,494.15,Utah
1996-11-01,467.41,Utah
1996-12-01,475.39,Utah
1997-01-01,437.28,Utah
1997-02-01,414.52,Utah
1997-03-01,474.47,Utah
1997-04-01,454.29,Utah
1997-05-01,484.09,Utah
1997-06-01,471.58,Utah
1997-07-01,490.85,Utah
1997-08-01,545.35,Utah
1997-09-01,516.14,Utah
1997-10-01,521.26,Utah
1997-11-01,443.06,Utah
1997-12-01,419.41,Utah
1998-01-01,441.84,Utah
1998-02-01,375.33,Utah
1998-03-01,419.91,Utah
1998-04-01,414.21,Utah
1998-05-01,440.62,Utah
1998-06-01,457.74,Utah
1998-07-01,452.67,Utah
1998-08-01,477.78,Utah
1998-09-01,420.93,Utah
1998-10-01,447.3,Utah
1998-11-01,409.18,Utah
1998-12-01,381.55,Utah
1999-01-01,373.37,Utah
1999-02-01,347.99,Utah
1999-03-01,389.08,Utah
1999-04-01,358.28,Utah
1999-05-01,367.41,Utah
1999-06-01,395.54,Utah
1999-07-01,431.62,Utah
1999-08-01,428.1,Utah
1999-09-01,416.62,Utah
1999-10-01,418.53,Utah
1999-11-01,388.53,Utah
1999-12-01,399.42,Utah
2000-01-01,361.38,Utah
2000-02-01,339.01,Utah
2000-03-01,357.32,Utah
2000-04-01,337.34,Utah
2000-05-01,368.45,Utah
2000-06-01,353.37,Utah
2000-07-01,378.46,Utah
2000-08-01,350.8,Utah
2000-09-01,291.83,Utah
2000-10-01,365.07,Utah
2000-11-01,312.93,Utah
2000-12-01,343.2,Utah
2001-01-01,338.2,Utah
2001-02-01,294.54,Utah
2001-03-01,336.85,Utah
2001-04-01,324.03,Utah
2001-05-01,348.06,Utah
2001-06-01,327.75,Utah
2001-07-01,356.83,Utah
2001-08-01,330.6,Utah
2001-09-01,321.5,Utah
2001-10-01,363.31,Utah
2001-11-01,334.76,Utah
2001-12-01,324.97,Utah
2002-01-01,320.11,Utah
2002-02-01,296.7,Utah
2002-03-01,337.22,Utah
2002-04-01,338.32,Utah
2002-05-01,348.52,Utah
2002-06-01,355.01,Utah
2002-07-01,372.14,Utah
2002-08-01,387.18,Utah
2002-09-01,380.64,Utah
2002-10-01,389.27,Utah
2002-11-01,364.8,Utah
2002-12-01,375.5,Utah
2003-01-01,371.65,Utah
2003-02-01,316.87,Utah
2003-03-01,361.51,Utah
2003-04-01,363.13,Utah
2003-05-01,361.14,Utah
2003-06-01,353.16,Utah
2003-07-01,362.95,Utah
2003-08-01,374.39,Utah
2003-09-01,357.01,Utah
2003-10-01,358.6,Utah
2003-11-01,327.0,Utah
2003-12-01,338.28,Utah
2004-01-01,323.22,Utah
2004-02-01,286.69,Utah
2004-03-01,329.38,Utah
2004-04-01,330.49,Utah
2004-05-01,357.44,Utah
2004-06-01,350.54,Utah
2004-07-01,377.31,Utah
2004-08-01,342.53,Utah
2004-09-01,337.81,Utah
2004-10-01,360.51,Utah
2004-11-01,344.0,Utah
2004-12-01,354.14,Utah
2005-01-01,348.46,Utah
2005-02-01,291.89,Utah
2005-03-01,318.46,Utah
2005-04-01,330.9,Utah
2005-05-01,324.29,Utah
2005-06-01,345.39,Utah
2005-07-01,333.97,Utah
2005-08-01,346.45,Utah
2005-09-01,330.57,Utah
2005-10-01,343.0,Utah
2005-11-01,321.25,Utah
2005-12-01,305.3,Utah
2006-01-01,305.85,Utah
2006-02-01,266.87,Utah
2006-03-01,291.18,Utah
2006-04-01,299.9,Utah
2006-05-01,314.46,Utah
2006-06-01,287.41,Utah
2006-07-01,297.65,Utah
2006-08-01,300.93,Utah
2006-09-01,292.4,Utah
2006-10-01,294.88,Utah
2006-11-01,293.64,Utah
2006-12-01,297.31,Utah
2007-01-01,266.52,Utah
2007-02-01,244.72,Utah
2007-03-01,297.76,Utah
2007-04-01,290.42,Utah
2007-05-01,299.03,Utah
2007-06-01,305.79,Utah
2007-07-01,311.04,Utah
2007-08-01,320.3,Utah
2007-09-01,313.11,Utah
2007-10-01,315.11,Utah
2007-11-01,293.34,Utah
2007-12-01,288.85,Utah
2008-01-01,266.82,Utah
2008-02-01,236.86,Utah
2008-03-01,265.22,Utah
2008-04-01,268.94,Utah
2008-05-01,273.29,Utah
2008-06-01,324.5,Utah
2008-07-01,287.06,Utah
2008-08-01,297.94,Utah
2008-09-01,294.13,Utah
2008-10-01,322.16,Utah
2008-11-01,295.83,Utah
2008-12-01,274.32,Utah
2009-01-01,259.68,Utah
2009-02-01,215.4,Utah
2009-03-01,247.17,Utah
2009-04-01,254.48,Utah
2009-05-01,270.59,Utah
2009-06-01,276.59,Utah
2009-07-01,299.54,Utah
2009-08-01,301.25,Utah
2009-09-01,281.07,Utah
2009-10-01,279.14,Utah
2009-11-01,252.48,Utah
2009-12-01,383.69,Utah
2010-01-01,253.55,Utah
2010-02-01,216.12,Utah
2010-03-01,248.88,Utah
2010-04-01,261.2,Utah
2010-05-01,266.6,Utah
2010-06-01,317.4,Utah
2010-07-01,281.57,Utah
2010-08-01,273.28,Utah
2010-09-01,262.86,Utah
2010-10-01,277.59,Utah
2010-11-01,246.44,Utah
2010-12-01,323.04,Utah
2011-01-01,219.13,Utah
2011-02-01,194.79,Utah
2011-03-01,233.73,Utah
2011-04-01,220.28,Utah
2011-05-01,246.12,Utah
2011-06-01,286.48,Utah
2011-07-01,259.77,Utah
2011-08-01,279.95,Utah
2011-09-01,259.49,Utah
2011-10-01,273.9,Utah
2011-11-01,240.57,Utah
2011-12-01,294.11,Utah
2012-01-01,214.35,Utah
2012-02-01,194.85,Utah
2012-03-01,207.97,Utah
2012-04-01,227.06,Utah
2012-05-01,254.59,Utah
2012-06-01,273.76,Utah
2012-07-01,289.22,Utah
2012-08-01,293.45,Utah
2012-09-01,252.55,Utah
2012-10-01,259.4,Utah
2012-11-01,242.77,Utah
2012-12-01,270.78,Utah
2013-01-01,208.8,Utah
2013-02-01,207.8,Utah
2013-03-01,229.82,Utah
2013-04-01,245.35,Utah
2013-05-01,276.81,Utah
2013-06-01,281.21,Utah
2013-07-01,294.5,Utah
2013-08-01,289.46,Utah
2013-09-01,270.88,Utah
2013-10-01,270.98,Utah
2013-11-01,243.13,Utah
2013-12-01,224.65,Utah
2014-01-01,220.65,Utah
2014-02-01,206.22,Utah
2014-03-01,210.62,Utah
2014-04-01,196.42,Utah
2014-05-01,242.78,Utah
2014-06-01,245.12,Utah
2014-07-01,263.69,Utah
2014-08-01,275.5,Utah
2014-09-01,258.49,Utah
2014-10-01,261.28,Utah
2014-11-01,233.08,Utah
2014-12-01,242.04,Utah
2015-01-01,242.05,Utah
2015-02-01,212.08,Utah
2015-03-01,237.6,Utah
2015-04-01,228.19,Utah
2015-05-01,247.44,Utah
2015-06-01,258.63,Utah
2015-07-01,273.53,Utah
2015-08-01,282.2,Utah
2015-09-01,266.46,Utah
2015-10-01,267.73,Utah
2015-11-01,248.85,Utah
2015-12-01,246.54,Utah
2016-01-01,231.59,Utah
2016-02-01,228.23,Utah
2016-03-01,232.39,Utah
2016-04-01,235.3,Utah
2016-05-01,257.22,Utah
2016-06-01,266.81,Utah
2016-07-01,248.91,Utah
2016-08-01,253.8,Utah
2016-09-01,247.25,Utah
2016-10-01,273.14,Utah
2016-11-01,250.68,Utah
2016-12-01,257.46,Utah
2017-01-01,223.76,Utah
2017-02-01,218.77,Utah
2017-03-01,233.55,Utah
2017-04-01,224.6,Utah
2017-05-01,234.34,Utah
2017-06-01,240.19,Utah
2017-07-01,237.5,Utah
2017-08-01,245.32,Utah
2017-09-01,242.07,Utah
2017-10-01,243.81,Utah
2017-11-01,230.14,Utah
2017-12-01,222.25,Utah
2018-01-01,220.56,Utah
2018-02-01,173.13,Utah
2018-03-01,188.8,Utah
2018-04-01,190.83,Utah
2018-05-01,202.06,Utah
2018-06-01,193.36,Utah
2018-07-01,206.16,Utah
2018-08-01,210.01,Utah
2018-09-01,196.25,Utah
2018-10-01,223.84,Utah
2018-11-01,205.36,Utah
2018-12-01,204.35,Utah
2019-01-01,181.1,Utah
2019-02-01,162.14,Utah
2019-03-01,182.89,Utah
2019-04-01,189.22,Utah
2019-05-01,195.88,Utah
2019-06-01,186.86,Utah
2019-07-01,182.48,Utah
2019-08-01,177.72,Utah
2019-09-01,182.81,Utah
2019-10-01,194.91,Utah
2019-11-01,174.6,Utah
2019-12-01,193.54,Utah
2020-01-01,180.27,Utah
2020-02-01,162.84,Utah
2020-03-01,169.87,Utah
2020-04-01,162.86,Utah
2020-05-01,176.67,Utah
2020-06-01,190.72,Utah
2020-07-01,213.53,Utah
2020-08-01,230.92,Utah
2020-09-01,240.41,Utah
2020-10-01,237.97,Utah
2020-11-01,207.36,Utah
2020-12-01,222.69,Utah
2021-01-01,181.25,Utah
2021-02-01,175.66,Utah
2021-03-01,185.97,Utah
2021-04-01,171.69,Utah
2021-05-01,181.26,Utah
2021-06-01,175.79,Utah
2021-07-01,175.12,Utah
2021-08-01,194.63,Utah
2021-09-01,184.8,Utah
2021-10-01,185.66,Utah
2021-11-01,171.66,Utah
2021-12-01,160.68,Utah
2022-01-01,158.88,Utah
2022-02-01,141.51,Utah
2022-03-01,159.58,Utah
2022-04-01,149.71,Utah
2022-05-01,169.57,Utah
2022-06-01,159.76,Utah
2022-07-01,181.57,Utah
2022-08-01,171.98,Utah
2022-09-01,171.85,Utah
2022-10-01,169.02,Utah
2022-11-01,151.08,Utah
2022-12-01,146.67,Utah
2023-01-01,134.88,Utah
2023-02-01,125.26,Utah
2023-03-01,134.59,Utah
2023-04-01,132.52,Utah
2023-05-01,140.06,Utah
2023-06-01,139.96,Utah
2023-07-01,140.63,Utah
2023-08-01,148.77,Utah
2023-09-01,145.52,Utah
2023-10-01,147.98,Utah
2023-11-01,138.86,Utah
2023-12-01,129.92,Utah
2024-01-01,,Utah
2024-02-01,,Utah
2024-03-01,,Utah
2024-04-01,,Utah
2024-05-01,,Utah
2024-06-01,,Utah
2024-07-01,,Utah
2024-08-01,,Utah
2024-09-01,,Utah
2024-10-01,,Utah
1985-01-01,277.94,Vermont
1985-02-01,255.7,Vermont
1985-03-01,279.25,Vermont
1985-04-01,290.78,Vermont
1985-05-01,320.65,Vermont
1985-06-01,336.43,Vermont
1985-07-01,358.88,Vermont
1985-08-01,321.68,Vermont
1985-09-01,336.26,Vermont
1985-10-01,353.3,Vermont
1985-11-01,323.74,Vermont
1985-12-01,277.57,Vermont
1986-01-01,263.59,Vermont
1986-02-01,271.9,Vermont
1986-03-01,289.65,Vermont
1986-04-01,310.91,Vermont
1986-05-01,310.17,Vermont
1986-06-01,330.87,Vermont
1986-07-01,337.15,Vermont
1986-08-01,381.52,Vermont
1986-09-01,363.96,Vermont
1986-10-01,310.54,Vermont
1986-11-01,296.49,Vermont
1986-12-01,377.26,Vermont
1987-01-01,295.99,Vermont
1987-02-01,275.73,Vermont
1987-03-01,324.64,Vermont
1987-04-01,343.98,Vermont
1987-05-01,330.47,Vermont
1987-06-01,376.64,Vermont
1987-07-01,387.04,Vermont
1987-08-01,361.68,Vermont
1987-09-01,371.53,Vermont
1987-10-01,328.65,Vermont
1987-11-01,321.17,Vermont
1987-12-01,417.15,Vermont
1988-01-01,342.99,Vermont
1988-02-01,282.01,Vermont
1988-03-01,321.4,Vermont
1988-04-01,341.73,Vermont
1988-05-01,339.39,Vermont
1988-06-01,349.1,Vermont
1988-07-01,375.9,Vermont
1988-08-01,365.29,Vermont
1988-09-01,333.27,Vermont
1988-10-01,323.2,Vermont
1988-11-01,306.04,Vermont
1988-12-01,366.19,Vermont
1989-01-01,286.72,Vermont
1989-02-01,354.99,Vermont
1989-03-01,256.21,Vermont
1989-04-01,257.3,Vermont
1989-05-01,295.43,Vermont
1989-06-01,337.74,Vermont
1989-07-01,335.93,Vermont
1989-08-01,443.24,Vermont
1989-09-01,282.72,Vermont
1989-10-01,396.03,Vermont
1989-11-01,329.03,Vermont
1989-12-01,301.53,Vermont
1990-01-01,343.98,Vermont
1990-02-01,265.62,Vermont
1990-03-01,299.49,Vermont
1990-04-01,304.25,Vermont
1990-05-01,334.82,Vermont
1990-06-01,408.05,Vermont
1990-07-01,375.1,Vermont
1990-08-01,403.65,Vermont
1990-09-01,320.54,Vermont
1990-10-01,306.45,Vermont
1990-11-01,341.05,Vermont
1990-12-01,343.43,Vermont
1991-01-01,250.74,Vermont
1991-02-01,301.79,Vermont
1991-03-01,297.07,Vermont
1991-04-01,326.32,Vermont
1991-05-01,330.86,Vermont
1991-06-01,307.61,Vermont
1991-07-01,389.95,Vermont
1991-08-01,324.13,Vermont
1991-09-01,309.59,Vermont
1991-10-01,291.22,Vermont
1991-11-01,237.26,Vermont
1991-12-01,248.55,Vermont
1992-01-01,301.85,Vermont
1992-02-01,217.6,Vermont
1992-03-01,227.01,Vermont
1992-04-01,254.81,Vermont
1992-05-01,262.13,Vermont
1992-06-01,290.14,Vermont
1992-07-01,327.14,Vermont
1992-08-01,285.54,Vermont
1992-09-01,267.56,Vermont
1992-10-01,206.74,Vermont
1992-11-01,199.63,Vermont
1992-12-01,177.26,Vermont
1993-01-01,0.52,Vermont
1993-02-01,0.0,Vermont
1993-03-01,0.0,Vermont
1993-04-01,0.0,Vermont
1993-05-01,0.0,Vermont
1993-06-01,0.53,Vermont
1993-07-01,0.82,Vermont
1993-08-01,1.63,Vermont
1993-09-01,2.4,Vermont
1993-10-01,4.0,Vermont
1993-11-01,4.54,Vermont
1993-12-01,3202.39,Vermont
1994-01-01,68.77,Vermont
1994-02-01,65.44,Vermont
1994-03-01,75.98,Vermont
1994-04-01,95.58,Vermont
1994-05-01,87.26,Vermont
1994-06-01,93.91,Vermont
1994-07-01,99.83,Vermont
1994-08-01,110.55,Vermont
1994-09-01,109.44,Vermont
1994-10-01,136.8,Vermont
1994-11-01,102.6,Vermont
1994-12-01,2158.13,Vermont
1995-01-01,77.97,Vermont
1995-02-01,73.32,Vermont
1995-03-01,77.23,Vermont
1995-04-01,93.53,Vermont
1995-05-01,93.17,Vermont
1995-06-01,105.27,Vermont
1995-07-01,108.57,Vermont
1995-08-01,112.06,Vermont
1995-09-01,105.09,Vermont
1995-10-01,115.18,Vermont
1995-11-01,106.37,Vermont
1995-12-01,2230.87,Vermont
1996-01-01,70.7,Vermont
1996-02-01,76.99,Vermont
1996-03-01,86.06,Vermont
1996-04-01,94.02,Vermont
1996-05-01,105.13,Vermont
1996-06-01,104.2,Vermont
1996-07-01,101.05,Vermont
1996-08-01,109.75,Vermont
1996-09-01,91.13,Vermont
1996-10-01,36.34,Vermont
1996-11-01,1.16,Vermont
1996-12-01,5355.36,Vermont
1997-01-01,0.0,Vermont
1997-02-01,0.0,Vermont
1997-03-01,0.0,Vermont
1997-04-01,0.0,Vermont
1997-05-01,0.0,Vermont
1997-06-01,0.0,Vermont
1997-07-01,0.0,Vermont
1997-08-01,0.0,Vermont
1997-09-01,0.0,Vermont
1997-10-01,0.0,Vermont
1997-11-01,0.0,Vermont
1997-12-01,0.0,Vermont
1998-01-01,99.12,Vermont
1998-02-01,107.8,Vermont
1998-03-01,142.83,Vermont
1998-04-01,150.52,Vermont
1998-05-01,158.21,Vermont
1998-06-01,175.28,Vermont
1998-07-01,179.66,Vermont
1998-08-01,179.69,Vermont
1998-09-01,157.31,Vermont
1998-10-01,156.19,Vermont
1998-11-01,145.24,Vermont
1998-12-01,1341.81,Vermont
1999-01-01,146.08,Vermont
1999-02-01,142.3,Vermont
1999-03-01,140.05,Vermont
1999-04-01,159.29,Vermont
1999-05-01,185.29,Vermont
1999-06-01,187.54,Vermont
1999-07-01,214.75,Vermont
1999-08-01,210.73,Vermont
1999-09-01,192.28,Vermont
1999-10-01,201.68,Vermont
1999-11-01,184.34,Vermont
1999-12-01,737.98,Vermont
2000-01-01,143.35,Vermont
2000-02-01,145.49,Vermont
2000-03-01,166.89,Vermont
2000-04-01,180.53,Vermont
2000-05-01,198.16,Vermont
2000-06-01,201.41,Vermont
2000-07-01,214.76,Vermont
2000-08-01,225.77,Vermont
2000-09-01,204.29,Vermont
2000-10-01,205.86,Vermont
2000-11-01,187.86,Vermont
2000-12-01,648.55,Vermont
2001-01-01,180.11,Vermont
2001-02-01,155.1,Vermont
2001-03-01,145.62,Vermont
2001-04-01,155.1,Vermont
2001-05-01,187.46,Vermont
2001-06-01,196.78,Vermont
2001-07-01,211.09,Vermont
2001-08-01,210.51,Vermont
2001-09-01,186.09,Vermont
2001-10-01,207.48,Vermont
2001-11-01,183.3,Vermont
2001-12-01,444.17,Vermont
2002-01-01,180.39,Vermont
2002-02-01,154.06,Vermont
2002-03-01,166.73,Vermont
2002-04-01,168.68,Vermont
2002-05-01,207.14,Vermont
2002-06-01,188.62,Vermont
2002-07-01,210.77,Vermont
2002-08-01,236.55,Vermont
2002-09-01,201.84,Vermont
2002-10-01,185.46,Vermont
2002-11-01,152.27,Vermont
2002-12-01,407.57,Vermont
2003-01-01,140.92,Vermont
2003-02-01,135.85,Vermont
2003-03-01,158.58,Vermont
2003-04-01,172.7,Vermont
2003-05-01,177.05,Vermont
2003-06-01,179.82,Vermont
2003-07-01,204.51,Vermont
2003-08-01,194.42,Vermont
2003-09-01,173.29,Vermont
2003-10-01,185.55,Vermont
2003-11-01,162.52,Vermont
2003-12-01,344.45,Vermont
2004-01-01,161.43,Vermont
2004-02-01,157.45,Vermont
2004-03-01,178.35,Vermont
2004-04-01,162.43,Vermont
2004-05-01,181.51,Vermont
2004-06-01,195.94,Vermont
2004-07-01,224.31,Vermont
2004-08-01,244.88,Vermont
2004-09-01,241.73,Vermont
2004-10-01,226.14,Vermont
2004-11-01,202.74,Vermont
2004-12-01,159.61,Vermont
2005-01-01,163.85,Vermont
2005-02-01,128.84,Vermont
2005-03-01,158.22,Vermont
2005-04-01,184.46,Vermont
2005-05-01,194.42,Vermont
2005-06-01,236.59,Vermont
2005-07-01,259.0,Vermont
2005-08-01,232.79,Vermont
2005-09-01,216.39,Vermont
2005-10-01,219.65,Vermont
2005-11-01,187.86,Vermont
2005-12-01,168.3,Vermont
2006-01-01,191.48,Vermont
2006-02-01,165.72,Vermont
2006-03-01,171.34,Vermont
2006-04-01,173.66,Vermont
2006-05-01,202.66,Vermont
2006-06-01,210.18,Vermont
2006-07-01,244.13,Vermont
2006-08-01,241.7,Vermont
2006-09-01,212.13,Vermont
2006-10-01,212.22,Vermont
2006-11-01,204.44,Vermont
2006-12-01,166.05,Vermont
2007-01-01,161.29,Vermont
2007-02-01,132.91,Vermont
2007-03-01,158.78,Vermont
2007-04-01,174.55,Vermont
2007-05-01,194.23,Vermont
2007-06-01,218.96,Vermont
2007-07-01,250.68,Vermont
2007-08-01,243.04,Vermont
2007-09-01,230.44,Vermont
2007-10-01,221.24,Vermont
2007-11-01,209.04,Vermont
2007-12-01,170.65,Vermont
2008-01-01,180.25,Vermont
2008-02-01,141.27,Vermont
2008-03-01,168.9,Vermont
2008-04-01,197.33,Vermont
2008-05-01,185.51,Vermont
2008-06-01,225.65,Vermont
2008-07-01,303.15,Vermont
2008-08-01,282.89,Vermont
2008-09-01,273.01,Vermont
2008-10-01,253.08,Vermont
2008-11-01,217.11,Vermont
2008-12-01,169.15,Vermont
2009-01-01,161.27,Vermont
2009-02-01,153.26,Vermont
2009-03-01,172.98,Vermont
2009-04-01,199.2,Vermont
2009-05-01,217.93,Vermont
2009-06-01,223.91,Vermont
2009-07-01,224.88,Vermont
2009-08-01,230.87,Vermont
2009-09-01,235.56,Vermont
2009-10-01,226.78,Vermont
2009-11-01,206.13,Vermont
2009-12-01,182.16,Vermont
2010-01-01,186.18,Vermont
2010-02-01,155.04,Vermont
2010-03-01,185.32,Vermont
2010-04-01,193.96,Vermont
2010-05-01,224.78,Vermont
2010-06-01,202.66,Vermont
2010-07-01,226.78,Vermont
2010-08-01,189.02,Vermont
2010-09-01,170.38,Vermont
2010-10-01,205.27,Vermont
2010-11-01,179.35,Vermont
2010-12-01,163.21,Vermont
2011-01-01,167.14,Vermont
2011-02-01,122.25,Vermont
2011-03-01,160.91,Vermont
2011-04-01,183.78,Vermont
2011-05-01,188.56,Vermont
2011-06-01,230.02,Vermont
2011-07-01,262.56,Vermont
2011-08-01,276.56,Vermont
2011-09-01,232.75,Vermont
2011-10-01,228.14,Vermont
2011-11-01,183.19,Vermont
2011-12-01,191.59,Vermont
2012-01-01,184.28,Vermont
2012-02-01,160.04,Vermont
2012-03-01,193.59,Vermont
2012-04-01,197.6,Vermont
2012-05-01,228.25,Vermont
2012-06-01,237.73,Vermont
2012-07-01,235.16,Vermont
2012-08-01,253.62,Vermont
2012-09-01,230.18,Vermont
2012-10-01,211.89,Vermont
2012-11-01,195.09,Vermont
2012-12-01,179.95,Vermont
2013-01-01,182.41,Vermont
2013-02-01,152.85,Vermont
2013-03-01,169.65,Vermont
2013-04-01,170.5,Vermont
2013-05-01,175.19,Vermont
2013-06-01,172.16,Vermont
2013-07-01,217.03,Vermont
2013-08-01,224.55,Vermont
2013-09-01,206.9,Vermont
2013-10-01,198.68,Vermont
2013-11-01,149.18,Vermont
2013-12-01,139.15,Vermont
2014-01-01,126.5,Vermont
2014-02-01,114.37,Vermont
2014-03-01,120.0,Vermont
2014-04-01,111.81,Vermont
2014-05-01,109.33,Vermont
2014-06-01,121.56,Vermont
2014-07-01,158.71,Vermont
2014-08-01,163.86,Vermont
2014-09-01,148.27,Vermont
2014-10-01,153.82,Vermont
2014-11-01,131.94,Vermont
2014-12-01,77.88,Vermont
2015-01-01,101.11,Vermont
2015-02-01,79.39,Vermont
2015-03-01,87.21,Vermont
2015-04-01,95.04,Vermont
2015-05-01,105.93,Vermont
2015-06-01,122.77,Vermont
2015-07-01,152.39,Vermont
2015-08-01,159.65,Vermont
2015-09-01,149.24,Vermont
2015-10-01,140.47,Vermont
2015-11-01,150.59,Vermont
2015-12-01,131.62,Vermont
2016-01-01,105.22,Vermont
2016-02-01,104.58,Vermont
2016-03-01,121.68,Vermont
2016-04-01,132.89,Vermont
2016-05-01,115.44,Vermont
2016-06-01,142.45,Vermont
2016-07-01,171.19,Vermont
2016-08-01,173.32,Vermont
2016-09-01,151.06,Vermont
2016-10-01,145.84,Vermont
2016-11-01,97.92,Vermont
2016-12-01,56.15,Vermont
2017-01-01,102.37,Vermont
2017-02-01,98.82,Vermont
2017-03-01,101.46,Vermont
2017-04-01,113.18,Vermont
2017-05-01,141.58,Vermont
2017-06-01,132.53,Vermont
2017-07-01,143.99,Vermont
2017-08-01,148.96,Vermont
2017-09-01,148.39,Vermont
2017-10-01,148.18,Vermont
2017-11-01,127.68,Vermont
2017-12-01,111.6,Vermont
2018-01-01,88.78,Vermont
2018-02-01,82.23,Vermont
2018-03-01,91.33,Vermont
2018-04-01,87.66,Vermont
2018-05-01,104.84,Vermont
2018-06-01,114.64,Vermont
2018-07-01,121.83,Vermont
2018-08-01,132.05,Vermont
2018-09-01,138.12,Vermont
2018-10-01,131.89,Vermont
2018-11-01,111.77,Vermont
2018-12-01,113.68,Vermont
2019-01-01,91.03,Vermont
2019-02-01,86.99,Vermont
2019-03-01,92.63,Vermont
2019-04-01,111.22,Vermont
2019-05-01,133.82,Vermont
2019-06-01,130.13,Vermont
2019-07-01,157.7,Vermont
2019-08-01,160.26,Vermont
2019-09-01,137.98,Vermont
2019-10-01,130.77,Vermont
2019-11-01,104.97,Vermont
2019-12-01,107.69,Vermont
2020-01-01,105.08,Vermont
2020-02-01,80.21,Vermont
2020-03-01,78.45,Vermont
2020-04-01,89.84,Vermont
2020-05-01,103.63,Vermont
2020-06-01,97.38,Vermont
2020-07-01,121.44,Vermont
2020-08-01,127.22,Vermont
2020-09-01,145.18,Vermont
2020-10-01,115.37,Vermont
2020-11-01,106.68,Vermont
2020-12-01,106.35,Vermont
2021-01-01,85.97,Vermont
2021-02-01,79.34,Vermont
