,date,crime_rate,state
9631,1990-12-01,427.02,Maryland
9632,1991-01-01,417.39,Maryland
9633,1991-02-01,387.78,Maryland
9634,1991-03-01,411.46,Maryland
9635,1991-04-01,412.56,Maryland
9636,1991-05-01,435.82,Maryland
9637,1991-06-01,430.75,Maryland
9638,1991-07-01,487.68,Maryland
9639,1991-08-01,509.78,Maryland
9640,1991-09-01,448.44,Maryland
9641,1991-10-01,473.62,Maryland
9642,1991-11-01,443.74,Maryland
9643,1991-12-01,451.58,Maryland
9644,1992-01-01,428.46,Maryland
9645,1992-02-01,386.59,Maryland
9646,1992-03-01,422.07,Maryland
9647,1992-04-01,435.94,Maryland
9648,1992-05-01,447.49,Maryland
9649,1992-06-01,448.15,Maryland
9650,1992-07-01,472.41,Maryland
9651,1992-08-01,488.16,Maryland
9652,1992-09-01,439.06,Maryland
9653,1992-10-01,446.15,Maryland
9654,1992-11-01,415.61,Maryland
9655,1992-12-01,444.82,Maryland
9656,1993-01-01,416.15,Maryland
9657,1993-02-01,340.66,Maryland
9658,1993-03-01,375.95,Maryland
9659,1993-04-01,401.55,Maryland
9660,1993-05-01,419.4,Maryland
9661,1993-06-01,455.73,Maryland
9662,1993-07-01,495.15,Maryland
9663,1993-08-01,506.53,Maryland
9664,1993-09-01,447.47,Maryland
9665,1993-10-01,459.34,Maryland
9666,1993-11-01,434.8,Maryland
9667,1993-12-01,403.34,Maryland
9668,1994-01-01,364.68,Maryland
9669,1994-02-01,330.26,Maryland
9670,1994-03-01,422.56,Maryland
9671,1994-04-01,415.07,Maryland
9672,1994-05-01,446.28,Maryland
9673,1994-06-01,452.83,Maryland
9674,1994-07-01,496.14,Maryland
9675,1994-08-01,516.32,Maryland
9676,1994-09-01,464.54,Maryland
9677,1994-10-01,468.85,Maryland
9678,1994-11-01,424.14,Maryland
9679,1994-12-01,432.03,Maryland
9680,1995-01-01,411.41,Maryland
9681,1995-02-01,356.01,Maryland
9682,1995-03-01,421.74,Maryland
9683,1995-04-01,419.94,Maryland
9684,1995-05-01,451.28,Maryland
9685,1995-06-01,457.23,Maryland
9686,1995-07-01,491.37,Maryland
9687,1995-08-01,541.08,Maryland
9688,1995-09-01,479.13,Maryland
9689,1995-10-01,484.23,Maryland
9690,1995-11-01,447.79,Maryland
9691,1995-12-01,408.28,Maryland
9692,1996-01-01,395.65,Maryland
9693,1996-02-01,390.58,Maryland
9694,1996-03-01,416.73,Maryland
9695,1996-04-01,419.72,Maryland
9696,1996-05-01,440.49,Maryland
9697,1996-06-01,434.85,Maryland
9698,1996-07-01,490.07,Maryland
9699,1996-08-01,497.68,Maryland
9700,1996-09-01,442.74,Maryland
9701,1996-10-01,415.27,Maryland
9702,1996-11-01,408.07,Maryland
9703,1996-12-01,426.98,Maryland
9704,1997-01-01,422.66,Maryland
9705,1997-02-01,352.84,Maryland
9706,1997-03-01,376.6,Maryland
9707,1997-04-01,392.41,Maryland
9708,1997-05-01,404.71,Maryland
9709,1997-06-01,409.6,Maryland
9710,1997-07-01,441.41,Maryland
9711,1997-08-01,441.84,Maryland
9712,1997-09-01,409.81,Maryland
9713,1997-10-01,432.83,Maryland
9714,1997-11-01,369.34,Maryland
9715,1997-12-01,397.01,Maryland
9716,1998-01-01,373.02,Maryland
9717,1998-02-01,344.45,Maryland
9718,1998-03-01,356.24,Maryland
9719,1998-04-01,364.83,Maryland
9720,1998-05-01,363.24,Maryland
9721,1998-06-01,390.38,Maryland
9722,1998-07-01,425.48,Maryland
9723,1998-08-01,435.28,Maryland
9724,1998-09-01,398.0,Maryland
9725,1998-10-01,391.96,Maryland
9726,1998-11-01,354.88,Maryland
9727,1998-12-01,403.34,Maryland
9728,1999-01-01,259.78,Maryland
9729,1999-02-01,221.25,Maryland
9730,1999-03-01,242.94,Maryland
9731,1999-04-01,245.13,Maryland
9732,1999-05-01,260.0,Maryland
9733,1999-06-01,275.79,Maryland
9734,1999-07-01,292.46,Maryland
9735,1999-08-01,307.5,Maryland
9736,1999-09-01,282.93,Maryland
9737,1999-10-01,283.02,Maryland
9738,1999-11-01,269.93,Maryland
9739,1999-12-01,265.12,Maryland
9740,2000-01-01,298.86,Maryland
9741,2000-02-01,291.27,Maryland
9742,2000-03-01,336.77,Maryland
9743,2000-04-01,320.72,Maryland
9744,2000-05-01,350.19,Maryland
9745,2000-06-01,348.12,Maryland
9746,2000-07-01,381.05,Maryland
9747,2000-08-01,385.88,Maryland
9748,2000-09-01,357.6,Maryland
9749,2000-10-01,364.52,Maryland
9750,2000-11-01,325.25,Maryland
9751,2000-12-01,332.5,Maryland
9752,2001-01-01,332.99,Maryland
9753,2001-02-01,288.31,Maryland
9754,2001-03-01,323.27,Maryland
9755,2001-04-01,316.05,Maryland
9756,2001-05-01,363.3,Maryland
9757,2001-06-01,362.74,Maryland
9758,2001-07-01,379.64,Maryland
9759,2001-08-01,383.43,Maryland
9760,2001-09-01,367.95,Maryland
9761,2001-10-01,391.86,Maryland
9762,2001-11-01,356.19,Maryland
9763,2001-12-01,344.92,Maryland
9764,2002-01-01,335.0,Maryland
9765,2002-02-01,285.13,Maryland
9766,2002-03-01,303.07,Maryland
9767,2002-04-01,330.41,Maryland
9768,2002-05-01,343.74,Maryland
9769,2002-06-01,345.7,Maryland
9770,2002-07-01,389.11,Maryland
9771,2002-08-01,369.34,Maryland
9772,2002-09-01,357.32,Maryland
9773,2002-10-01,389.02,Maryland
9774,2002-11-01,311.48,Maryland
9775,2002-12-01,309.59,Maryland
9776,2003-01-01,302.31,Maryland
9777,2003-02-01,226.2,Maryland
9778,2003-03-01,299.64,Maryland
9779,2003-04-01,323.33,Maryland
9780,2003-05-01,335.31,Maryland
9781,2003-06-01,337.34,Maryland
9782,2003-07-01,363.99,Maryland
9783,2003-08-01,350.21,Maryland
9784,2003-09-01,325.53,Maryland
9785,2003-10-01,365.92,Maryland
9786,2003-11-01,304.96,Maryland
9787,2003-12-01,306.19,Maryland
9788,2004-01-01,291.97,Maryland
9789,2004-02-01,267.22,Maryland
9790,2004-03-01,307.42,Maryland
9791,2004-04-01,287.33,Maryland
9792,2004-05-01,314.01,Maryland
9793,2004-06-01,321.23,Maryland
9794,2004-07-01,331.7,Maryland
9795,2004-08-01,343.11,Maryland
9796,2004-09-01,306.94,Maryland
9797,2004-10-01,309.6,Maryland
9798,2004-11-01,304.76,Maryland
9799,2004-12-01,297.75,Maryland
9800,2005-01-01,267.37,Maryland
9801,2005-02-01,234.82,Maryland
9802,2005-03-01,271.27,Maryland
9803,2005-04-01,286.19,Maryland
9804,2005-05-01,311.39,Maryland
9805,2005-06-01,314.83,Maryland
9806,2005-07-01,332.51,Maryland
9807,2005-08-01,349.39,Maryland
9808,2005-09-01,322.92,Maryland
9809,2005-10-01,321.08,Maryland
9810,2005-11-01,296.64,Maryland
9811,2005-12-01,278.68,Maryland
9812,2006-01-01,295.64,Maryland
9813,2006-02-01,225.64,Maryland
9814,2006-03-01,276.87,Maryland
9815,2006-04-01,271.71,Maryland
9816,2006-05-01,289.84,Maryland
9817,2006-06-01,310.51,Maryland
9818,2006-07-01,320.88,Maryland
9819,2006-08-01,333.65,Maryland
9820,2006-09-01,299.0,Maryland
9821,2006-10-01,314.28,Maryland
9822,2006-11-01,288.6,Maryland
9823,2006-12-01,298.96,Maryland
9824,2007-01-01,288.23,Maryland
9825,2007-02-01,214.15,Maryland
9826,2007-03-01,267.6,Maryland
9827,2007-04-01,273.3,Maryland
9828,2007-05-01,303.59,Maryland
9829,2007-06-01,317.95,Maryland
9830,2007-07-01,320.13,Maryland
9831,2007-08-01,310.75,Maryland
9832,2007-09-01,306.05,Maryland
9833,2007-10-01,317.57,Maryland
9834,2007-11-01,287.61,Maryland
9835,2007-12-01,279.9,Maryland
9836,2008-01-01,282.79,Maryland
9837,2008-02-01,240.72,Maryland
9838,2008-03-01,280.25,Maryland
9839,2008-04-01,291.66,Maryland
9840,2008-05-01,302.77,Maryland
9841,2008-06-01,309.94,Maryland
9842,2008-07-01,333.75,Maryland
9843,2008-08-01,332.24,Maryland
9844,2008-09-01,301.71,Maryland
9845,2008-10-01,319.99,Maryland
9846,2008-11-01,277.02,Maryland
9847,2008-12-01,285.18,Maryland
9848,2009-01-01,249.08,Maryland
9849,2009-02-01,215.97,Maryland
9850,2009-03-01,249.13,Maryland
9851,2009-04-01,255.44,Maryland
9852,2009-05-01,273.24,Maryland
9853,2009-06-01,283.13,Maryland
9854,2009-07-01,304.01,Maryland
9855,2009-08-01,302.73,Maryland
9856,2009-09-01,284.76,Maryland
9857,2009-10-01,289.94,Maryland
9858,2009-11-01,262.41,Maryland
9859,2009-12-01,259.5,Maryland
9860,2010-01-01,249.78,Maryland
9861,2010-02-01,149.08,Maryland
9862,2010-03-01,230.43,Maryland
9863,2010-04-01,249.67,Maryland
9864,2010-05-01,254.12,Maryland
9865,2010-06-01,269.44,Maryland
9866,2010-07-01,292.96,Maryland
9867,2010-08-01,295.71,Maryland
9868,2010-09-01,273.75,Maryland
9869,2010-10-01,271.93,Maryland
9870,2010-11-01,246.62,Maryland
9871,2010-12-01,245.95,Maryland
9872,2011-01-01,220.36,Maryland
9873,2011-02-01,188.37,Maryland
9874,2011-03-01,220.99,Maryland
9875,2011-04-01,220.36,Maryland
9876,2011-05-01,253.68,Maryland
9877,2011-06-01,263.47,Maryland
9878,2011-07-01,268.45,Maryland
9879,2011-08-01,269.24,Maryland
9880,2011-09-01,249.88,Maryland
9881,2011-10-01,252.44,Maryland
9882,2011-11-01,239.45,Maryland
9883,2011-12-01,239.04,Maryland
9884,2012-01-01,222.4,Maryland
9885,2012-02-01,187.15,Maryland
9886,2012-03-01,210.09,Maryland
9887,2012-04-01,215.39,Maryland
9888,2012-05-01,237.42,Maryland
9889,2012-06-01,239.07,Maryland
9890,2012-07-01,260.5,Maryland
9891,2012-08-01,265.12,Maryland
9892,2012-09-01,237.09,Maryland
9893,2012-10-01,248.07,Maryland
9894,2012-11-01,221.55,Maryland
9895,2012-12-01,227.51,Maryland
9896,2013-01-01,226.12,Maryland
9897,2013-02-01,181.3,Maryland
9898,2013-03-01,193.56,Maryland
9899,2013-04-01,208.3,Maryland
9900,2013-05-01,236.98,Maryland
9901,2013-06-01,229.74,Maryland
9902,2013-07-01,246.07,Maryland
9903,2013-08-01,244.72,Maryland
9904,2013-09-01,233.47,Maryland
9905,2013-10-01,245.02,Maryland
9906,2013-11-01,218.1,Maryland
9907,2013-12-01,211.51,Maryland
9908,2014-01-01,190.75,Maryland
9909,2014-02-01,163.48,Maryland
9910,2014-03-01,175.71,Maryland
9911,2014-04-01,201.84,Maryland
9912,2014-05-01,223.76,Maryland
9913,2014-06-01,228.6,Maryland
9914,2014-07-01,242.15,Maryland
9915,2014-08-01,232.66,Maryland
9916,2014-09-01,229.52,Maryland
9917,2014-10-01,235.17,Maryland
9918,2014-11-01,196.33,Maryland
9919,2014-12-01,213.97,Maryland
9920,2015-01-01,182.24,Maryland
9921,2015-02-01,138.17,Maryland
9922,2015-03-01,163.88,Maryland
9923,2015-04-01,187.52,Maryland
9924,2015-05-01,214.5,Maryland
9925,2015-06-01,221.58,Maryland
9926,2015-07-01,231.07,Maryland
9927,2015-08-01,191.05,Maryland
9928,2015-09-01,212.06,Maryland
9929,2015-10-01,211.36,Maryland
9930,2015-11-01,194.02,Maryland
9931,2015-12-01,215.56,Maryland
9932,2016-01-01,164.91,Maryland
9933,2016-02-01,148.96,Maryland
9934,2016-03-01,178.28,Maryland
9935,2016-04-01,180.99,Maryland
9936,2016-05-01,204.09,Maryland
9937,2016-06-01,210.04,Maryland
9938,2016-07-01,208.48,Maryland
9939,2016-08-01,217.77,Maryland
9940,2016-09-01,210.46,Maryland
9941,2016-10-01,212.63,Maryland
9942,2016-11-01,200.42,Maryland
9943,2016-12-01,198.16,Maryland
9944,2017-01-01,193.5,Maryland
9945,2017-02-01,165.63,Maryland
9946,2017-03-01,161.63,Maryland
9947,2017-04-01,172.3,Maryland
9948,2017-05-01,190.56,Maryland
9949,2017-06-01,198.9,Maryland
9950,2017-07-01,202.97,Maryland
9951,2017-08-01,211.23,Maryland
9952,2017-09-01,188.61,Maryland
9953,2017-10-01,195.2,Maryland
9954,2017-11-01,161.86,Maryland
9955,2017-12-01,180.89,Maryland
9956,2018-01-01,158.49,Maryland
9957,2018-02-01,138.7,Maryland
9958,2018-03-01,144.31,Maryland
9959,2018-04-01,154.96,Maryland
9960,2018-05-01,180.86,Maryland
9961,2018-06-01,178.71,Maryland
9962,2018-07-01,185.26,Maryland
9963,2018-08-01,192.25,Maryland
9964,2018-09-01,180.73,Maryland
9965,2018-10-01,189.96,Maryland
9966,2018-11-01,174.31,Maryland
9967,2018-12-01,169.39,Maryland
9968,2019-01-01,157.34,Maryland
9969,2019-02-01,133.1,Maryland
9970,2019-03-01,150.02,Maryland
9971,2019-04-01,152.82,Maryland
9972,2019-05-01,167.13,Maryland
9973,2019-06-01,168.09,Maryland
9974,2019-07-01,187.26,Maryland
9975,2019-08-01,182.41,Maryland
9976,2019-09-01,168.53,Maryland
9977,2019-10-01,174.03,Maryland
9978,2019-11-01,158.33,Maryland
9979,2019-12-01,165.46,Maryland
9980,2020-01-01,157.7,Maryland
9981,2020-02-01,136.45,Maryland
9982,2020-03-01,129.66,Maryland
9983,2020-04-01,109.91,Maryland
9984,2020-05-01,122.58,Maryland
9985,2020-06-01,136.15,Maryland
9986,2020-07-01,138.71,Maryland
9987,2020-08-01,133.6,Maryland
9988,2020-09-01,157.48,Maryland
9989,2020-10-01,139.49,Maryland
9990,2020-11-01,131.78,Maryland
9991,2020-12-01,133.02,Maryland
9992,2021-01-01,101.58,Maryland
9993,2021-02-01,91.89,Maryland
9994,2021-03-01,107.62,Maryland
9995,2021-04-01,109.81,Maryland
9996,2021-05-01,119.8,Maryland
9997,2021-06-01,101.29,Maryland
9998,2021-07-01,136.68,Maryland
9999,2021-08-01,147.18,Maryland
10000,2021-09-01,147.96,Maryland
10001,2021-10-01,141.36,Maryland
10002,2021-11-01,136.9,Maryland
10003,2021-12-01,145.36,Maryland
10004,2022-01-01,134.88,Maryland
10005,2022-02-01,117.0,Maryland
10006,2022-03-01,125.3,Maryland
10007,2022-04-01,125.36,Maryland
10008,2022-05-01,138.12,Maryland
10009,2022-06-01,145.13,Maryland
10010,2022-07-01,148.79,Maryland
10011,2022-08-01,155.84,Maryland
10012,2022-09-01,153.0,Maryland
10013,2022-10-01,162.55,Maryland
10014,2022-11-01,149.76,Maryland
10015,2022-12-01,160.93,Maryland
10016,2023-01-01,155.62,Maryland
10017,2023-02-01,146.52,Maryland
10018,2023-03-01,158.55,Maryland
10019,2023-04-01,162.88,Maryland
10020,2023-05-01,186.37,Maryland
10021,2023-06-01,174.8,Maryland
10022,2023-07-01,185.95,Maryland
10023,2023-08-01,196.15,Maryland
10024,2023-09-01,189.81,Maryland
10025,2023-10-01,197.15,Maryland
10026,2023-11-01,165.15,Maryland
10027,2023-12-01,162.3,Maryland
10028,2024-01-01,,Maryland
10029,2024-02-01,,Maryland
10030,2024-03-01,,Maryland
10031,2024-04-01,,Maryland
10032,2024-05-01,,Maryland
10033,2024-06-01,,Maryland
10034,2024-07-01,,Maryland
10035,2024-08-01,,Maryland
10036,2024-09-01,,Maryland
10037,2024-10-01,,Maryland
10038,1985-01-01,336.21,Massachusetts
10039,1985-02-01,312.87,Massachusetts
10040,1985-03-01,358.08,Massachusetts
10041,1985-04-01,350.37,Massachusetts
10042,1985-05-01,364.25,Massachusetts
10043,1985-06-01,373.86,Massachusetts
10044,1985-07-01,394.08,Massachusetts
10045,1985-08-01,416.9,Massachusetts
10046,1985-09-01,373.05,Massachusetts
10047,1985-10-01,384.15,Massachusetts
10048,1985-11-01,360.08,Massachusetts
10049,1985-12-01,347.47,Massachusetts
10050,1986-01-01,343.01,Massachusetts
10051,1986-02-01,298.91,Massachusetts
10052,1986-03-01,347.92,Massachusetts
10053,1986-04-01,351.7,Massachusetts
10054,1986-05-01,365.73,Massachusetts
10055,1986-06-01,366.32,Massachusetts
10056,1986-07-01,395.0,Massachusetts
10057,1986-08-01,403.04,Massachusetts
10058,1986-09-01,371.98,Massachusetts
10059,1986-10-01,400.88,Massachusetts
10060,1986-11-01,365.84,Massachusetts
10061,1986-12-01,361.65,Massachusetts
10062,1987-01-01,323.68,Massachusetts
10063,1987-02-01,303.94,Massachusetts
10064,1987-03-01,367.51,Massachusetts
10065,1987-04-01,357.43,Massachusetts
10066,1987-05-01,362.7,Massachusetts
10067,1987-06-01,382.04,Massachusetts
10068,1987-07-01,402.03,Massachusetts
10069,1987-08-01,396.03,Massachusetts
10070,1987-09-01,371.79,Massachusetts
10071,1987-10-01,394.11,Massachusetts
10072,1987-11-01,372.5,Massachusetts
10073,1987-12-01,379.95,Massachusetts
10074,1988-01-01,343.2,Massachusetts
10075,1988-02-01,327.0,Massachusetts
10076,1988-03-01,364.85,Massachusetts
10077,1988-04-01,350.39,Massachusetts
10078,1988-05-01,374.88,Massachusetts
10079,1988-06-01,390.38,Massachusetts
10080,1988-07-01,419.11,Massachusetts
10081,1988-08-01,443.47,Massachusetts
10082,1988-09-01,389.0,Massachusetts
10083,1988-10-01,407.36,Massachusetts
10084,1988-11-01,379.89,Massachusetts
10085,1988-12-01,386.26,Massachusetts
10086,1989-01-01,382.08,Massachusetts
10087,1989-02-01,335.52,Massachusetts
10088,1989-03-01,384.06,Massachusetts
10089,1989-04-01,372.63,Massachusetts
10090,1989-05-01,391.11,Massachusetts
10091,1989-06-01,387.25,Massachusetts
10092,1989-07-01,417.97,Massachusetts
10093,1989-08-01,435.6,Massachusetts
10094,1989-09-01,395.75,Massachusetts
10095,1989-10-01,406.69,Massachusetts
10096,1989-11-01,384.54,Massachusetts
10097,1989-12-01,356.76,Massachusetts
10098,1990-01-01,375.09,Massachusetts
10099,1990-02-01,339.54,Massachusetts
10100,1990-03-01,371.78,Massachusetts
10101,1990-04-01,365.29,Massachusetts
10102,1990-05-01,382.93,Massachusetts
10103,1990-06-01,391.82,Massachusetts
10104,1990-07-01,431.36,Massachusetts
10105,1990-08-01,445.01,Massachusetts
10106,1990-09-01,408.9,Massachusetts
10107,1990-10-01,418.15,Massachusetts
10108,1990-11-01,389.75,Massachusetts
10109,1990-12-01,403.63,Massachusetts
10110,1991-01-01,362.66,Massachusetts
10111,1991-02-01,355.13,Massachusetts
10112,1991-03-01,390.75,Massachusetts
10113,1991-04-01,389.02,Massachusetts
10114,1991-05-01,409.06,Massachusetts
10115,1991-06-01,415.09,Massachusetts
10116,1991-07-01,454.2,Massachusetts
10117,1991-08-01,459.62,Massachusetts
10118,1991-09-01,399.55,Massachusetts
10119,1991-10-01,425.89,Massachusetts
10120,1991-11-01,402.2,Massachusetts
10121,1991-12-01,390.63,Massachusetts
10122,1992-01-01,327.95,Massachusetts
10123,1992-02-01,309.79,Massachusetts
10124,1992-03-01,379.19,Massachusetts
10125,1992-04-01,321.56,Massachusetts
10126,1992-05-01,330.89,Massachusetts
10127,1992-06-01,385.61,Massachusetts
10128,1992-07-01,343.77,Massachusetts
10129,1992-08-01,359.24,Massachusetts
10130,1992-09-01,329.4,Massachusetts
10131,1992-10-01,339.37,Massachusetts
10132,1992-11-01,313.72,Massachusetts
10133,1992-12-01,622.2,Massachusetts
10134,1993-01-01,302.05,Massachusetts
10135,1993-02-01,271.31,Massachusetts
10136,1993-03-01,298.99,Massachusetts
10137,1993-04-01,332.08,Massachusetts
10138,1993-05-01,348.36,Massachusetts
10139,1993-06-01,373.49,Massachusetts
10140,1993-07-01,375.89,Massachusetts
10141,1993-08-01,402.86,Massachusetts
10142,1993-09-01,359.66,Massachusetts
10143,1993-10-01,371.26,Massachusetts
10144,1993-11-01,339.59,Massachusetts
10145,1993-12-01,362.85,Massachusetts
10146,1994-01-01,218.8,Massachusetts
10147,1994-02-01,205.86,Massachusetts
10148,1994-03-01,254.59,Massachusetts
10149,1994-04-01,272.27,Massachusetts
10150,1994-05-01,279.84,Massachusetts
10151,1994-06-01,291.99,Massachusetts
10152,1994-07-01,328.11,Massachusetts
10153,1994-08-01,338.44,Massachusetts
10154,1994-09-01,292.75,Massachusetts
10155,1994-10-01,301.04,Massachusetts
10156,1994-11-01,275.0,Massachusetts
10157,1994-12-01,303.28,Massachusetts
10158,1995-01-01,271.85,Massachusetts
10159,1995-02-01,225.73,Massachusetts
10160,1995-03-01,269.69,Massachusetts
10161,1995-04-01,268.54,Massachusetts
10162,1995-05-01,282.45,Massachusetts
10163,1995-06-01,299.28,Massachusetts
10164,1995-07-01,318.18,Massachusetts
10165,1995-08-01,331.33,Massachusetts
10166,1995-09-01,288.23,Massachusetts
10167,1995-10-01,287.67,Massachusetts
10168,1995-11-01,259.8,Massachusetts
10169,1995-12-01,245.72,Massachusetts
10170,1996-01-01,242.57,Massachusetts
10171,1996-02-01,235.36,Massachusetts
10172,1996-03-01,238.33,Massachusetts
10173,1996-04-01,255.9,Massachusetts
10174,1996-05-01,270.53,Massachusetts
10175,1996-06-01,276.8,Massachusetts
10176,1996-07-01,298.85,Massachusetts
10177,1996-08-01,301.15,Massachusetts
10178,1996-09-01,261.24,Massachusetts
10179,1996-10-01,271.91,Massachusetts
10180,1996-11-01,234.98,Massachusetts
10181,1996-12-01,239.02,Massachusetts
10182,1997-01-01,235.78,Massachusetts
10183,1997-02-01,209.28,Massachusetts
10184,1997-03-01,223.9,Massachusetts
10185,1997-04-01,230.79,Massachusetts
10186,1997-05-01,254.64,Massachusetts
10187,1997-06-01,259.15,Massachusetts
10188,1997-07-01,293.12,Massachusetts
10189,1997-08-01,285.08,Massachusetts
10190,1997-09-01,262.88,Massachusetts
10191,1997-10-01,257.78,Massachusetts
10192,1997-11-01,231.96,Massachusetts
10193,1997-12-01,250.98,Massachusetts
10194,1998-01-01,219.27,Massachusetts
10195,1998-02-01,201.64,Massachusetts
10196,1998-03-01,222.85,Massachusetts
10197,1998-04-01,225.82,Massachusetts
10198,1998-05-01,234.21,Massachusetts
10199,1998-06-01,236.4,Massachusetts
10200,1998-07-01,260.9,Massachusetts
10201,1998-08-01,278.18,Massachusetts
10202,1998-09-01,250.14,Massachusetts
10203,1998-10-01,255.14,Massachusetts
10204,1998-11-01,224.44,Massachusetts
10205,1998-12-01,221.89,Massachusetts
10206,1999-01-01,193.28,Massachusetts
10207,1999-02-01,178.98,Massachusetts
10208,1999-03-01,200.81,Massachusetts
10209,1999-04-01,205.49,Massachusetts
10210,1999-05-01,219.68,Massachusetts
10211,1999-06-01,245.11,Massachusetts
10212,1999-07-01,255.69,Massachusetts
10213,1999-08-01,263.06,Massachusetts
10214,1999-09-01,236.42,Massachusetts
10215,1999-10-01,233.08,Massachusetts
10216,1999-11-01,214.89,Massachusetts
10217,1999-12-01,292.07,Massachusetts
10218,2000-01-01,192.72,Massachusetts
10219,2000-02-01,176.72,Massachusetts
10220,2000-03-01,209.32,Massachusetts
10221,2000-04-01,199.53,Massachusetts
10222,2000-05-01,224.22,Massachusetts
10223,2000-06-01,232.95,Massachusetts
10224,2000-07-01,244.47,Massachusetts
10225,2000-08-01,250.02,Massachusetts
10226,2000-09-01,218.67,Massachusetts
10227,2000-10-01,231.2,Massachusetts
10228,2000-11-01,207.26,Massachusetts
10229,2000-12-01,192.84,Massachusetts
10230,2001-01-01,189.56,Massachusetts
10231,2001-02-01,168.72,Massachusetts
10232,2001-03-01,188.22,Massachusetts
10233,2001-04-01,201.16,Massachusetts
10234,2001-05-01,216.43,Massachusetts
10235,2001-06-01,227.61,Massachusetts
10236,2001-07-01,251.2,Massachusetts
10237,2001-08-01,268.42,Massachusetts
10238,2001-09-01,240.57,Massachusetts
10239,2001-10-01,254.23,Massachusetts
10240,2001-11-01,228.15,Massachusetts
10241,2001-12-01,241.84,Massachusetts
10242,2002-01-01,206.0,Massachusetts
10243,2002-02-01,186.04,Massachusetts
10244,2002-03-01,212.27,Massachusetts
10245,2002-04-01,213.74,Massachusetts
10246,2002-05-01,230.05,Massachusetts
10247,2002-06-01,226.31,Massachusetts
10248,2002-07-01,258.14,Massachusetts
10249,2002-08-01,256.15,Massachusetts
10250,2002-09-01,240.83,Massachusetts
10251,2002-10-01,237.09,Massachusetts
10252,2002-11-01,210.34,Massachusetts
10253,2002-12-01,207.14,Massachusetts
10254,2003-01-01,197.14,Massachusetts
10255,2003-02-01,155.64,Massachusetts
10256,2003-03-01,201.09,Massachusetts
10257,2003-04-01,204.41,Massachusetts
10258,2003-05-01,218.19,Massachusetts
10259,2003-06-01,224.6,Massachusetts
10260,2003-07-01,249.18,Massachusetts
10261,2003-08-01,249.55,Massachusetts
10262,2003-09-01,233.32,Massachusetts
10263,2003-10-01,230.02,Massachusetts
10264,2003-11-01,210.65,Massachusetts
10265,2003-12-01,215.03,Massachusetts
10266,2004-01-01,194.74,Massachusetts
10267,2004-02-01,174.11,Massachusetts
10268,2004-03-01,199.74,Massachusetts
10269,2004-04-01,198.95,Massachusetts
10270,2004-05-01,210.63,Massachusetts
10271,2004-06-01,218.03,Massachusetts
10272,2004-07-01,232.51,Massachusetts
10273,2004-08-01,234.58,Massachusetts
10274,2004-09-01,211.14,Massachusetts
10275,2004-10-01,212.55,Massachusetts
10276,2004-11-01,203.46,Massachusetts
10277,2004-12-01,195.64,Massachusetts
10278,2005-01-01,162.85,Massachusetts
10279,2005-02-01,158.27,Massachusetts
10280,2005-03-01,177.39,Massachusetts
10281,2005-04-01,191.41,Massachusetts
10282,2005-05-01,203.26,Massachusetts
10283,2005-06-01,212.05,Massachusetts
10284,2005-07-01,226.75,Massachusetts
10285,2005-08-01,232.52,Massachusetts
10286,2005-09-01,213.87,Massachusetts
10287,2005-10-01,211.64,Massachusetts
10288,2005-11-01,191.04,Massachusetts
10289,2005-12-01,191.08,Massachusetts
10290,2006-01-01,182.22,Massachusetts
10291,2006-02-01,164.27,Massachusetts
10292,2006-03-01,182.57,Massachusetts
10293,2006-04-01,185.16,Massachusetts
10294,2006-05-01,203.64,Massachusetts
10295,2006-06-01,207.82,Massachusetts
10296,2006-07-01,229.88,Massachusetts
10297,2006-08-01,231.41,Massachusetts
10298,2006-09-01,206.91,Massachusetts
10299,2006-10-01,214.55,Massachusetts
10300,2006-11-01,201.99,Massachusetts
10301,2006-12-01,208.65,Massachusetts
10302,2007-01-01,193.66,Massachusetts
10303,2007-02-01,153.34,Massachusetts
10304,2007-03-01,183.36,Massachusetts
10305,2007-04-01,188.57,Massachusetts
10306,2007-05-01,209.02,Massachusetts
10307,2007-06-01,211.65,Massachusetts
10308,2007-07-01,229.52,Massachusetts
10309,2007-08-01,232.81,Massachusetts
10310,2007-09-01,213.04,Massachusetts
10311,2007-10-01,224.13,Massachusetts
10312,2007-11-01,203.81,Massachusetts
10313,2007-12-01,179.66,Massachusetts
10314,2008-01-01,186.0,Massachusetts
10315,2008-02-01,160.51,Massachusetts
10316,2008-03-01,182.48,Massachusetts
10317,2008-04-01,188.6,Massachusetts
10318,2008-05-01,197.17,Massachusetts
10319,2008-06-01,210.92,Massachusetts
10320,2008-07-01,232.74,Massachusetts
10321,2008-08-01,231.77,Massachusetts
10322,2008-09-01,217.58,Massachusetts
10323,2008-10-01,215.96,Massachusetts
10324,2008-11-01,194.01,Massachusetts
10325,2008-12-01,192.61,Massachusetts
10326,2009-01-01,161.97,Massachusetts
10327,2009-02-01,151.95,Massachusetts
10328,2009-03-01,180.86,Massachusetts
10329,2009-04-01,183.05,Massachusetts
10330,2009-05-01,195.2,Massachusetts
10331,2009-06-01,202.33,Massachusetts
10332,2009-07-01,220.57,Massachusetts
10333,2009-08-01,228.5,Massachusetts
10334,2009-09-01,218.15,Massachusetts
10335,2009-10-01,212.99,Massachusetts
10336,2009-11-01,196.19,Massachusetts
