Unnamed: 0,date,crime_rate,state,crime_rate_filled
5709,2022-08-01,207.89,Hawaii,207.89
5709,2022-08-01,207.89,Hawaii,207.89
5710,2022-09-01,211.37,Hawaii,211.37
5710,2022-09-01,211.37,Hawaii,211.37
5711,2022-10-01,196.92,Hawaii,196.92
5711,2022-10-01,196.92,Hawaii,196.92
5712,2022-11-01,197.01,Hawaii,197.01
5712,2022-11-01,197.01,Hawaii,197.01
5713,2022-12-01,221.15,Hawaii,221.15
5713,2022-12-01,221.15,Hawaii,221.15
5714,2023-01-01,196.58,Hawaii,196.58
5714,2023-01-01,196.58,Hawaii,196.58
5715,2023-02-01,153.36,Hawaii,153.36
5715,2023-02-01,153.36,Hawaii,153.36
5716,2023-03-01,191.39,Hawaii,191.39
5716,2023-03-01,191.39,Hawaii,191.39
5717,2023-04-01,148.32,Hawaii,148.32
5717,2023-04-01,148.32,Hawaii,148.32
5718,2023-05-01,177.36,Hawaii,177.36
5718,2023-05-01,177.36,Hawaii,177.36
5719,2023-06-01,139.9,Hawaii,139.9
5719,2023-06-01,139.9,Hawaii,139.9
5720,2023-07-01,135.18,Hawaii,135.18
5720,2023-07-01,135.18,Hawaii,135.18
5721,2023-08-01,164.74,Hawaii,164.74
5721,2023-08-01,164.74,Hawaii,164.74
5722,2023-09-01,160.78,Hawaii,160.78
5722,2023-09-01,160.78,Hawaii,160.78
5723,2023-10-01,166.15,Hawaii,166.15
5723,2023-10-01,166.15,Hawaii,166.15
5724,2023-11-01,143.83,Hawaii,143.83
5724,2023-11-01,143.83,Hawaii,143.83
5725,2023-12-01,87.13,Hawaii,87.13
5725,2023-12-01,87.13,Hawaii,87.13
5736,1985-01-01,269.49,Idaho,269.49
5736,1985-01-01,269.49,Idaho,269.49
5737,1985-02-01,232.72,Idaho,232.72
5737,1985-02-01,232.72,Idaho,232.72
5738,1985-03-01,305.96,Idaho,305.96
5738,1985-03-01,305.96,Idaho,305.96
5739,1985-04-01,332.94,Idaho,332.94
5739,1985-04-01,332.94,Idaho,332.94
5740,1985-05-01,316.95,Idaho,316.95
5740,1985-05-01,316.95,Idaho,316.95
5741,1985-06-01,327.84,Idaho,327.84
5741,1985-06-01,327.84,Idaho,327.84
5742,1985-07-01,383.16,Idaho,383.16
5742,1985-07-01,383.16,Idaho,383.16
5743,1985-08-01,368.71,Idaho,368.71
5743,1985-08-01,368.71,Idaho,368.71
5744,1985-09-01,328.64,Idaho,328.64
5744,1985-09-01,328.64,Idaho,328.64
5745,1985-10-01,322.84,Idaho,322.84
5745,1985-10-01,322.84,Idaho,322.84
5746,1985-11-01,252.9,Idaho,252.9
5746,1985-11-01,252.9,Idaho,252.9
5747,1985-12-01,237.87,Idaho,237.87
5747,1985-12-01,237.87,Idaho,237.87
5748,1986-01-01,265.17,Idaho,265.17
5748,1986-01-01,265.17,Idaho,265.17
5749,1986-02-01,275.71,Idaho,275.71
5749,1986-02-01,275.71,Idaho,275.71
5750,1986-03-01,347.98,Idaho,347.98
5750,1986-03-01,347.98,Idaho,347.98
5751,1986-04-01,321.91,Idaho,321.91
5751,1986-04-01,321.91,Idaho,321.91
5752,1986-05-01,336.38,Idaho,336.38
5752,1986-05-01,336.38,Idaho,336.38
5753,1986-06-01,351.37,Idaho,351.37
5753,1986-06-01,351.37,Idaho,351.37
5754,1986-07-01,373.13,Idaho,373.13
5754,1986-07-01,373.13,Idaho,373.13
5755,1986-08-01,374.46,Idaho,374.46
5755,1986-08-01,374.46,Idaho,374.46
5756,1986-09-01,348.7,Idaho,348.7
5756,1986-09-01,348.7,Idaho,348.7
5757,1986-10-01,345.21,Idaho,345.21
5757,1986-10-01,345.21,Idaho,345.21
5758,1986-11-01,310.0,Idaho,310.0
5758,1986-11-01,310.0,Idaho,310.0
5759,1986-12-01,320.67,Idaho,320.67
5759,1986-12-01,320.67,Idaho,320.67
5760,1987-01-01,297.29,Idaho,297.29
5760,1987-01-01,297.29,Idaho,297.29
5761,1987-02-01,318.67,Idaho,318.67
5761,1987-02-01,318.67,Idaho,318.67
5762,1987-03-01,351.43,Idaho,351.43
5762,1987-03-01,351.43,Idaho,351.43
5763,1987-04-01,317.51,Idaho,317.51
5763,1987-04-01,317.51,Idaho,317.51
5764,1987-05-01,329.37,Idaho,329.37
5764,1987-05-01,329.37,Idaho,329.37
5765,1987-06-01,334.24,Idaho,334.24
5765,1987-06-01,334.24,Idaho,334.24
5766,1987-07-01,371.11,Idaho,371.11
5766,1987-07-01,371.11,Idaho,371.11
5767,1987-08-01,378.31,Idaho,378.31
5767,1987-08-01,378.31,Idaho,378.31
5768,1987-09-01,329.98,Idaho,329.98
5768,1987-09-01,329.98,Idaho,329.98
5769,1987-10-01,326.54,Idaho,326.54
5769,1987-10-01,326.54,Idaho,326.54
5770,1987-11-01,313.97,Idaho,313.97
5770,1987-11-01,313.97,Idaho,313.97
5771,1987-12-01,319.97,Idaho,319.97
5771,1987-12-01,319.97,Idaho,319.97
5772,1988-01-01,251.5,Idaho,251.5
5772,1988-01-01,251.5,Idaho,251.5
5773,1988-02-01,288.7,Idaho,288.7
5773,1988-02-01,288.7,Idaho,288.7
5774,1988-03-01,322.72,Idaho,322.72
5774,1988-03-01,322.72,Idaho,322.72
5775,1988-04-01,303.66,Idaho,303.66
5775,1988-04-01,303.66,Idaho,303.66
5776,1988-05-01,315.24,Idaho,315.24
5776,1988-05-01,315.24,Idaho,315.24
5777,1988-06-01,330.51,Idaho,330.51
5777,1988-06-01,330.51,Idaho,330.51
5778,1988-07-01,382.06,Idaho,382.06
5778,1988-07-01,382.06,Idaho,382.06
5779,1988-08-01,374.17,Idaho,374.17
5779,1988-08-01,374.17,Idaho,374.17
5780,1988-09-01,318.87,Idaho,318.87
5780,1988-09-01,318.87,Idaho,318.87
5781,1988-10-01,319.58,Idaho,319.58
5781,1988-10-01,319.58,Idaho,319.58
5782,1988-11-01,303.61,Idaho,303.61
5782,1988-11-01,303.61,Idaho,303.61
5783,1988-12-01,286.8,Idaho,286.8
5783,1988-12-01,286.8,Idaho,286.8
5784,1989-01-01,238.88,Idaho,238.88
5784,1989-01-01,238.88,Idaho,238.88
5785,1989-02-01,236.36,Idaho,236.36
5785,1989-02-01,236.36,Idaho,236.36
5786,1989-03-01,327.81,Idaho,327.81
5786,1989-03-01,327.81,Idaho,327.81
5787,1989-04-01,319.83,Idaho,319.83
5787,1989-04-01,319.83,Idaho,319.83
5788,1989-05-01,322.93,Idaho,322.93
5788,1989-05-01,322.93,Idaho,322.93
5789,1989-06-01,333.63,Idaho,333.63
5789,1989-06-01,333.63,Idaho,333.63
5790,1989-07-01,360.33,Idaho,360.33
5790,1989-07-01,360.33,Idaho,360.33
5791,1989-08-01,356.33,Idaho,356.33
5791,1989-08-01,356.33,Idaho,356.33
5792,1989-09-01,301.53,Idaho,301.53
5792,1989-09-01,301.53,Idaho,301.53
5793,1989-10-01,310.73,Idaho,310.73
5793,1989-10-01,310.73,Idaho,310.73
5794,1989-11-01,287.53,Idaho,287.53
5794,1989-11-01,287.53,Idaho,287.53
5795,1989-12-01,317.96,Idaho,317.96
5795,1989-12-01,317.96,Idaho,317.96
5796,1990-01-01,293.16,Idaho,293.16
5796,1990-01-01,293.16,Idaho,293.16
5797,1990-02-01,253.95,Idaho,253.95
5797,1990-02-01,253.95,Idaho,253.95
5798,1990-03-01,333.77,Idaho,333.77
5798,1990-03-01,333.77,Idaho,333.77
5799,1990-04-01,317.09,Idaho,317.09
5799,1990-04-01,317.09,Idaho,317.09
5800,1990-05-01,325.83,Idaho,325.83
5800,1990-05-01,325.83,Idaho,325.83
5801,1990-06-01,339.81,Idaho,339.81
5801,1990-06-01,339.81,Idaho,339.81
5802,1990-07-01,367.05,Idaho,367.05
5802,1990-07-01,367.05,Idaho,367.05
5803,1990-08-01,343.22,Idaho,343.22
5803,1990-08-01,343.22,Idaho,343.22
5804,1990-09-01,321.21,Idaho,321.21
5804,1990-09-01,321.21,Idaho,321.21
5805,1990-10-01,326.54,Idaho,326.54
5805,1990-10-01,326.54,Idaho,326.54
5806,1990-11-01,326.84,Idaho,326.84
5806,1990-11-01,326.84,Idaho,326.84
5807,1990-12-01,271.43,Idaho,271.43
5807,1990-12-01,271.43,Idaho,271.43
5808,1991-01-01,259.08,Idaho,259.08
5808,1991-01-01,259.08,Idaho,259.08
5809,1991-02-01,301.3,Idaho,301.3
5809,1991-02-01,301.3,Idaho,301.3
5810,1991-03-01,329.58,Idaho,329.58
5810,1991-03-01,329.58,Idaho,329.58
5811,1991-04-01,311.25,Idaho,311.25
5811,1991-04-01,311.25,Idaho,311.25
5812,1991-05-01,333.98,Idaho,333.98
5812,1991-05-01,333.98,Idaho,333.98
5813,1991-06-01,339.16,Idaho,339.16
5813,1991-06-01,339.16,Idaho,339.16
5814,1991-07-01,367.62,Idaho,367.62
5814,1991-07-01,367.62,Idaho,367.62
5815,1991-08-01,283.33,Idaho,283.33
5815,1991-08-01,283.33,Idaho,283.33
5816,1991-09-01,241.31,Idaho,241.31
5816,1991-09-01,241.31,Idaho,241.31
5817,1991-10-01,231.92,Idaho,231.92
5817,1991-10-01,231.92,Idaho,231.92
5818,1991-11-01,207.88,Idaho,207.88
5818,1991-11-01,207.88,Idaho,207.88
5819,1991-12-01,734.67,Idaho,734.67
5819,1991-12-01,734.67,Idaho,734.67
5820,1992-01-01,138.94,Idaho,138.94
5820,1992-01-01,138.94,Idaho,138.94
5821,1992-02-01,154.07,Idaho,154.07
5821,1992-02-01,154.07,Idaho,154.07
5822,1992-03-01,178.66,Idaho,178.66
5822,1992-03-01,178.66,Idaho,178.66
5823,1992-04-01,157.34,Idaho,157.34
5823,1992-04-01,157.34,Idaho,157.34
5824,1992-05-01,159.05,Idaho,159.05
5824,1992-05-01,159.05,Idaho,159.05
5825,1992-06-01,243.9,Idaho,243.9
5825,1992-06-01,243.9,Idaho,243.9
5826,1992-07-01,139.95,Idaho,139.95
5826,1992-07-01,139.95,Idaho,139.95
5827,1992-08-01,124.56,Idaho,124.56
5827,1992-08-01,124.56,Idaho,124.56
5828,1992-09-01,262.43,Idaho,262.43
5828,1992-09-01,262.43,Idaho,262.43
5829,1992-10-01,108.6,Idaho,108.6
5829,1992-10-01,108.6,Idaho,108.6
5830,1992-11-01,82.57,Idaho,82.57
5830,1992-11-01,82.57,Idaho,82.57
5831,1992-12-01,2181.59,Idaho,2181.59
5831,1992-12-01,2181.59,Idaho,2181.59
5832,1993-01-01,197.28,Idaho,197.28
5832,1993-01-01,197.28,Idaho,197.28
5833,1993-02-01,192.87,Idaho,192.87
5833,1993-02-01,192.87,Idaho,192.87
5834,1993-03-01,410.87,Idaho,410.87
5834,1993-03-01,410.87,Idaho,410.87
5835,1993-04-01,238.25,Idaho,238.25
5835,1993-04-01,238.25,Idaho,238.25
5836,1993-05-01,262.91,Idaho,262.91
5836,1993-05-01,262.91,Idaho,262.91
5837,1993-06-01,441.21,Idaho,441.21
5837,1993-06-01,441.21,Idaho,441.21
5838,1993-07-01,275.29,Idaho,275.29
5838,1993-07-01,275.29,Idaho,275.29
5839,1993-08-01,276.98,Idaho,276.98
5839,1993-08-01,276.98,Idaho,276.98
5840,1993-09-01,404.9,Idaho,404.9
5840,1993-09-01,404.9,Idaho,404.9
5841,1993-10-01,253.11,Idaho,253.11
5841,1993-10-01,253.11,Idaho,253.11
5842,1993-11-01,215.44,Idaho,215.44
5842,1993-11-01,215.44,Idaho,215.44
5843,1993-12-01,383.92,Idaho,383.92
5843,1993-12-01,383.92,Idaho,383.92
5844,1994-01-01,299.09,Idaho,299.09
5844,1994-01-01,299.09,Idaho,299.09
5845,1994-02-01,254.98,Idaho,254.98
5845,1994-02-01,254.98,Idaho,254.98
5846,1994-03-01,301.72,Idaho,301.72
5846,1994-03-01,301.72,Idaho,301.72
5847,1994-04-01,292.52,Idaho,292.52
5847,1994-04-01,292.52,Idaho,292.52
5848,1994-05-01,341.34,Idaho,341.34
5848,1994-05-01,341.34,Idaho,341.34
5849,1994-06-01,341.52,Idaho,341.52
5849,1994-06-01,341.52,Idaho,341.52
5850,1994-07-01,349.29,Idaho,349.29
5850,1994-07-01,349.29,Idaho,349.29
5851,1994-08-01,366.93,Idaho,366.93
5851,1994-08-01,366.93,Idaho,366.93
5852,1994-09-01,349.36,Idaho,349.36
5852,1994-09-01,349.36,Idaho,349.36
5853,1994-10-01,348.04,Idaho,348.04
5853,1994-10-01,348.04,Idaho,348.04
5854,1994-11-01,295.9,Idaho,295.9
5854,1994-11-01,295.9,Idaho,295.9
5855,1994-12-01,308.94,Idaho,308.94
5855,1994-12-01,308.94,Idaho,308.94
5856,1995-01-01,306.77,Idaho,306.77
5856,1995-01-01,306.77,Idaho,306.77
5857,1995-02-01,313.44,Idaho,313.44
5857,1995-02-01,313.44,Idaho,313.44
5858,1995-03-01,324.72,Idaho,324.72
5858,1995-03-01,324.72,Idaho,324.72
5859,1995-04-01,322.9,Idaho,322.9
5859,1995-04-01,322.9,Idaho,322.9
5860,1995-05-01,341.72,Idaho,341.72
5860,1995-05-01,341.72,Idaho,341.72
5861,1995-06-01,348.74,Idaho,348.74
5861,1995-06-01,348.74,Idaho,348.74
5862,1995-07-01,384.65,Idaho,384.65
5862,1995-07-01,384.65,Idaho,384.65
5863,1995-08-01,393.23,Idaho,393.23
5863,1995-08-01,393.23,Idaho,393.23
5864,1995-09-01,366.99,Idaho,366.99
5864,1995-09-01,366.99,Idaho,366.99
5865,1995-10-01,375.82,Idaho,375.82
5865,1995-10-01,375.82,Idaho,375.82
5866,1995-11-01,345.93,Idaho,345.93
5866,1995-11-01,345.93,Idaho,345.93
5867,1995-12-01,326.54,Idaho,326.54
5867,1995-12-01,326.54,Idaho,326.54
5868,1996-01-01,282.37,Idaho,282.37
5868,1996-01-01,282.37,Idaho,282.37
5869,1996-02-01,290.49,Idaho,290.49
5869,1996-02-01,290.49,Idaho,290.49
5870,1996-03-01,323.99,Idaho,323.99
5870,1996-03-01,323.99,Idaho,323.99
5871,1996-04-01,303.68,Idaho,303.68
5871,1996-04-01,303.68,Idaho,303.68
5872,1996-05-01,329.23,Idaho,329.23
5872,1996-05-01,329.23,Idaho,329.23
5873,1996-06-01,329.4,Idaho,329.4
5873,1996-06-01,329.4,Idaho,329.4
5874,1996-07-01,375.93,Idaho,375.93
5874,1996-07-01,375.93,Idaho,375.93
5875,1996-08-01,357.82,Idaho,357.82
5875,1996-08-01,357.82,Idaho,357.82
5876,1996-09-01,319.67,Idaho,319.67
5876,1996-09-01,319.67,Idaho,319.67
5877,1996-10-01,317.04,Idaho,317.04
5877,1996-10-01,317.04,Idaho,317.04
5878,1996-11-01,298.97,Idaho,298.97
5878,1996-11-01,298.97,Idaho,298.97
5879,1996-12-01,257.65,Idaho,257.65
5879,1996-12-01,257.65,Idaho,257.65
5880,1997-01-01,260.2,Idaho,260.2
5880,1997-01-01,260.2,Idaho,260.2
5881,1997-02-01,265.19,Idaho,265.19
5881,1997-02-01,265.19,Idaho,265.19
5882,1997-03-01,289.65,Idaho,289.65
5882,1997-03-01,289.65,Idaho,289.65
5883,1997-04-01,274.93,Idaho,274.93
5883,1997-04-01,274.93,Idaho,274.93
5884,1997-05-01,322.28,Idaho,322.28
5884,1997-05-01,322.28,Idaho,322.28
5885,1997-06-01,341.39,Idaho,341.39
5885,1997-06-01,341.39,Idaho,341.39
5886,1997-07-01,348.63,Idaho,348.63
5886,1997-07-01,348.63,Idaho,348.63
5887,1997-08-01,348.38,Idaho,348.38
5887,1997-08-01,348.38,Idaho,348.38
5888,1997-09-01,314.04,Idaho,314.04
5888,1997-09-01,314.04,Idaho,314.04
5889,1997-10-01,332.08,Idaho,332.08
5889,1997-10-01,332.08,Idaho,332.08
5890,1997-11-01,309.34,Idaho,309.34
5890,1997-11-01,309.34,Idaho,309.34
5891,1997-12-01,309.54,Idaho,309.54
5891,1997-12-01,309.54,Idaho,309.54
5892,1998-01-01,278.37,Idaho,278.37
5892,1998-01-01,278.37,Idaho,278.37
5893,1998-02-01,258.95,Idaho,258.95
5893,1998-02-01,258.95,Idaho,258.95
5894,1998-03-01,313.32,Idaho,313.32
5894,1998-03-01,313.32,Idaho,313.32
5895,1998-04-01,289.46,Idaho,289.46
5895,1998-04-01,289.46,Idaho,289.46
5896,1998-05-01,304.88,Idaho,304.88
5896,1998-05-01,304.88,Idaho,304.88
5897,1998-06-01,299.64,Idaho,299.64
5897,1998-06-01,299.64,Idaho,299.64
5898,1998-07-01,321.84,Idaho,321.84
5898,1998-07-01,321.84,Idaho,321.84
5899,1998-08-01,318.32,Idaho,318.32
5899,1998-08-01,318.32,Idaho,318.32
5900,1998-09-01,278.75,Idaho,278.75
5900,1998-09-01,278.75,Idaho,278.75
5901,1998-10-01,281.95,Idaho,281.95
5901,1998-10-01,281.95,Idaho,281.95
5902,1998-11-01,263.13,Idaho,263.13
5902,1998-11-01,263.13,Idaho,263.13
5903,1998-12-01,240.25,Idaho,240.25
5903,1998-12-01,240.25,Idaho,240.25
5904,1999-01-01,236.6,Idaho,236.6
5904,1999-01-01,236.6,Idaho,236.6
5905,1999-02-01,198.79,Idaho,198.79
5905,1999-02-01,198.79,Idaho,198.79
5906,1999-03-01,234.12,Idaho,234.12
5906,1999-03-01,234.12,Idaho,234.12
5907,1999-04-01,237.65,Idaho,237.65
5907,1999-04-01,237.65,Idaho,237.65
5908,1999-05-01,249.49,Idaho,249.49
5908,1999-05-01,249.49,Idaho,249.49
5909,1999-06-01,258.24,Idaho,258.24
5909,1999-06-01,258.24,Idaho,258.24
5910,1999-07-01,281.71,Idaho,281.71
5910,1999-07-01,281.71,Idaho,281.71
5911,1999-08-01,282.24,Idaho,282.24
5911,1999-08-01,282.24,Idaho,282.24
5912,1999-09-01,241.11,Idaho,241.11
5912,1999-09-01,241.11,Idaho,241.11
5913,1999-10-01,266.68,Idaho,266.68
5913,1999-10-01,266.68,Idaho,266.68
5914,1999-11-01,241.03,Idaho,241.03
5914,1999-11-01,241.03,Idaho,241.03
5915,1999-12-01,232.27,Idaho,232.27
5915,1999-12-01,232.27,Idaho,232.27
5916,2000-01-01,233.73,Idaho,233.73
5916,2000-01-01,233.73,Idaho,233.73
5917,2000-02-01,236.05,Idaho,236.05
5917,2000-02-01,236.05,Idaho,236.05
5918,2000-03-01,236.02,Idaho,236.02
5918,2000-03-01,236.02,Idaho,236.02
5919,2000-04-01,237.1,Idaho,237.1
5919,2000-04-01,237.1,Idaho,237.1
5920,2000-05-01,250.0,Idaho,250.0
5920,2000-05-01,250.0,Idaho,250.0
5921,2000-06-01,261.16,Idaho,261.16
5921,2000-06-01,261.16,Idaho,261.16
5922,2000-07-01,267.91,Idaho,267.91
5922,2000-07-01,267.91,Idaho,267.91
5923,2000-08-01,278.98,Idaho,278.98
5923,2000-08-01,278.98,Idaho,278.98
5924,2000-09-01,261.75,Idaho,261.75
5924,2000-09-01,261.75,Idaho,261.75
5925,2000-10-01,250.44,Idaho,250.44
5925,2000-10-01,250.44,Idaho,250.44
5926,2000-11-01,217.87,Idaho,217.87
5926,2000-11-01,217.87,Idaho,217.87
5927,2000-12-01,230.46,Idaho,230.46
5927,2000-12-01,230.46,Idaho,230.46
5928,2001-01-01,220.83,Idaho,220.83
5928,2001-01-01,220.83,Idaho,220.83
5929,2001-02-01,195.17,Idaho,195.17
5929,2001-02-01,195.17,Idaho,195.17
5930,2001-03-01,230.63,Idaho,230.63
5930,2001-03-01,230.63,Idaho,230.63
5931,2001-04-01,238.6,Idaho,238.6
5931,2001-04-01,238.6,Idaho,238.6
5932,2001-05-01,250.01,Idaho,250.01
5932,2001-05-01,250.01,Idaho,250.01
5933,2001-06-01,258.82,Idaho,258.82
5933,2001-06-01,258.82,Idaho,258.82
5934,2001-07-01,276.06,Idaho,276.06
5934,2001-07-01,276.06,Idaho,276.06
5935,2001-08-01,274.83,Idaho,274.83
5935,2001-08-01,274.83,Idaho,274.83
5936,2001-09-01,244.65,Idaho,244.65
5936,2001-09-01,244.65,Idaho,244.65
5937,2001-10-01,266.86,Idaho,266.86
5937,2001-10-01,266.86,Idaho,266.86
5938,2001-11-01,241.74,Idaho,241.74
5938,2001-11-01,241.74,Idaho,241.74
5939,2001-12-01,232.32,Idaho,232.32
5939,2001-12-01,232.32,Idaho,232.32
5940,2002-01-01,225.78,Idaho,225.78
5940,2002-01-01,225.78,Idaho,225.78
5941,2002-02-01,204.38,Idaho,204.38
5941,2002-02-01,204.38,Idaho,204.38
5942,2002-03-01,232.51,Idaho,232.51
5942,2002-03-01,232.51,Idaho,232.51
5943,2002-04-01,246.02,Idaho,246.02
5943,2002-04-01,246.02,Idaho,246.02
5944,2002-05-01,267.25,Idaho,267.25
5944,2002-05-01,267.25,Idaho,267.25
5945,2002-06-01,259.39,Idaho,259.39
5945,2002-06-01,259.39,Idaho,259.39
5946,2002-07-01,273.29,Idaho,273.29
5946,2002-07-01,273.29,Idaho,273.29
5947,2002-08-01,279.64,Idaho,279.64
5947,2002-08-01,279.64,Idaho,279.64
5948,2002-09-01,250.89,Idaho,250.89
5948,2002-09-01,250.89,Idaho,250.89
5949,2002-10-01,260.98,Idaho,260.98
5949,2002-10-01,260.98,Idaho,260.98
5950,2002-11-01,242.69,Idaho,242.69
5950,2002-11-01,242.69,Idaho,242.69
5951,2002-12-01,241.56,Idaho,241.56
5951,2002-12-01,241.56,Idaho,241.56
5952,2003-01-01,224.0,Idaho,224.0
5952,2003-01-01,224.0,Idaho,224.0
5953,2003-02-01,197.36,Idaho,197.36
5953,2003-02-01,197.36,Idaho,197.36
5954,2003-03-01,239.2,Idaho,239.2
5954,2003-03-01,239.2,Idaho,239.2
5955,2003-04-01,240.53,Idaho,240.53
5955,2003-04-01,240.53,Idaho,240.53
5956,2003-05-01,264.8,Idaho,264.8
5956,2003-05-01,264.8,Idaho,264.8
5957,2003-06-01,247.09,Idaho,247.09
5957,2003-06-01,247.09,Idaho,247.09
5958,2003-07-01,278.46,Idaho,278.46
5958,2003-07-01,278.46,Idaho,278.46
5959,2003-08-01,282.3,Idaho,282.3
5959,2003-08-01,282.3,Idaho,282.3
5960,2003-09-01,247.93,Idaho,247.93
5960,2003-09-01,247.93,Idaho,247.93
5961,2003-10-01,266.67,Idaho,266.67
5961,2003-10-01,266.67,Idaho,266.67
5962,2003-11-01,226.35,Idaho,226.35
5962,2003-11-01,226.35,Idaho,226.35
5963,2003-12-01,242.52,Idaho,242.52
5963,2003-12-01,242.52,Idaho,242.52
5964,2004-01-01,192.01,Idaho,192.01
5964,2004-01-01,192.01,Idaho,192.01
5965,2004-02-01,187.63,Idaho,187.63
5965,2004-02-01,187.63,Idaho,187.63
5966,2004-03-01,224.62,Idaho,224.62
5966,2004-03-01,224.62,Idaho,224.62
5967,2004-04-01,227.5,Idaho,227.5
5967,2004-04-01,227.5,Idaho,227.5
5968,2004-05-01,241.36,Idaho,241.36
5968,2004-05-01,241.36,Idaho,241.36
5969,2004-06-01,243.2,Idaho,243.2
5969,2004-06-01,243.2,Idaho,243.2
5970,2004-07-01,263.48,Idaho,263.48
5970,2004-07-01,263.48,Idaho,263.48
5971,2004-08-01,263.2,Idaho,263.2
5971,2004-08-01,263.2,Idaho,263.2
5972,2004-09-01,246.37,Idaho,246.37
5972,2004-09-01,246.37,Idaho,246.37
5973,2004-10-01,260.75,Idaho,260.75
5973,2004-10-01,260.75,Idaho,260.75
5974,2004-11-01,225.44,Idaho,225.44
5974,2004-11-01,225.44,Idaho,225.44
5975,2004-12-01,232.13,Idaho,232.13
5975,2004-12-01,232.13,Idaho,232.13
5976,2005-01-01,201.44,Idaho,201.44
5976,2005-01-01,201.44,Idaho,201.44
5977,2005-02-01,187.26,Idaho,187.26
5977,2005-02-01,187.26,Idaho,187.26
5978,2005-03-01,212.19,Idaho,212.19
5978,2005-03-01,212.19,Idaho,212.19
5979,2005-04-01,226.6,Idaho,226.6
5979,2005-04-01,226.6,Idaho,226.6
5980,2005-05-01,245.63,Idaho,245.63
5980,2005-05-01,245.63,Idaho,245.63
5981,2005-06-01,242.19,Idaho,242.19
5981,2005-06-01,242.19,Idaho,242.19
5982,2005-07-01,264.17,Idaho,264.17
5982,2005-07-01,264.17,Idaho,264.17
5983,2005-08-01,265.32,Idaho,265.32
5983,2005-08-01,265.32,Idaho,265.32
5984,2005-09-01,241.78,Idaho,241.78
5984,2005-09-01,241.78,Idaho,241.78
5985,2005-10-01,240.31,Idaho,240.31
5985,2005-10-01,240.31,Idaho,240.31
5986,2005-11-01,214.76,Idaho,214.76
5986,2005-11-01,214.76,Idaho,214.76
5987,2005-12-01,196.44,Idaho,196.44
5987,2005-12-01,196.44,Idaho,196.44
5988,2006-01-01,200.66,Idaho,200.66
5988,2006-01-01,200.66,Idaho,200.66
5989,2006-02-01,159.76,Idaho,159.76
5989,2006-02-01,159.76,Idaho,159.76
5990,2006-03-01,191.56,Idaho,191.56
5990,2006-03-01,191.56,Idaho,191.56
5991,2006-04-01,190.21,Idaho,190.21
5991,2006-04-01,190.21,Idaho,190.21
5992,2006-05-01,201.94,Idaho,201.94
5992,2006-05-01,201.94,Idaho,201.94
5993,2006-06-01,210.03,Idaho,210.03
5993,2006-06-01,210.03,Idaho,210.03
5994,2006-07-01,214.08,Idaho,214.08
5994,2006-07-01,214.08,Idaho,214.08
5995,2006-08-01,229.45,Idaho,229.45
5995,2006-08-01,229.45,Idaho,229.45
5996,2006-09-01,201.8,Idaho,201.8
5996,2006-09-01,201.8,Idaho,201.8
5997,2006-10-01,213.38,Idaho,213.38
5997,2006-10-01,213.38,Idaho,213.38
5998,2006-11-01,207.73,Idaho,207.73
5998,2006-11-01,207.73,Idaho,207.73
5999,2006-12-01,195.79,Idaho,195.79
5999,2006-12-01,195.79,Idaho,195.79
6000,2007-01-01,172.45,Idaho,172.45
6000,2007-01-01,172.45,Idaho,172.45
6001,2007-02-01,159.83,Idaho,159.83
6001,2007-02-01,159.83,Idaho,159.83
6002,2007-03-01,186.61,Idaho,186.61
6002,2007-03-01,186.61,Idaho,186.61
6003,2007-04-01,189.94,Idaho,189.94
6003,2007-04-01,189.94,Idaho,189.94
6004,2007-05-01,198.82,Idaho,198.82
6004,2007-05-01,198.82,Idaho,198.82
6005,2007-06-01,203.3,Idaho,203.3
6005,2007-06-01,203.3,Idaho,203.3
6006,2007-07-01,216.45,Idaho,216.45
6006,2007-07-01,216.45,Idaho,216.45
6007,2007-08-01,208.97,Idaho,208.97
6007,2007-08-01,208.97,Idaho,208.97
6008,2007-09-01,187.54,Idaho,187.54
6008,2007-09-01,187.54,Idaho,187.54
6009,2007-10-01,203.5,Idaho,203.5
6009,2007-10-01,203.5,Idaho,203.5
6010,2007-11-01,186.87,Idaho,186.87
6010,2007-11-01,186.87,Idaho,186.87
6011,2007-12-01,184.94,Idaho,184.94
6011,2007-12-01,184.94,Idaho,184.94
6012,2008-01-01,138.85,Idaho,138.85
6012,2008-01-01,138.85,Idaho,138.85
6013,2008-02-01,133.86,Idaho,133.86
6013,2008-02-01,133.86,Idaho,133.86
6014,2008-03-01,164.09,Idaho,164.09
6014,2008-03-01,164.09,Idaho,164.09
6015,2008-04-01,170.79,Idaho,170.79
6015,2008-04-01,170.79,Idaho,170.79
6016,2008-05-01,195.37,Idaho,195.37
6016,2008-05-01,195.37,Idaho,195.37
6017,2008-06-01,192.02,Idaho,192.02
6017,2008-06-01,192.02,Idaho,192.02
6018,2008-07-01,211.8,Idaho,211.8
6018,2008-07-01,211.8,Idaho,211.8
6019,2008-08-01,205.95,Idaho,205.95
6019,2008-08-01,205.95,Idaho,205.95
6020,2008-09-01,177.76,Idaho,177.76
6020,2008-09-01,177.76,Idaho,177.76
6021,2008-10-01,200.82,Idaho,200.82
